"Uniprot_ID","All_ids","First_id"
"Q8VEK3","Q8VEK3;O88568;Q3ULH5;Q3TXW2;Q3TVV6;G3XA10;Q3TWN5;Q3TGN5;Q3TS50","Q8VEK3"
"Q8VH37","Q8VH37;Q8VH37-2","Q8VH37"
"Q8VHC3","Q8VHC3","Q8VHC3"
"Q8VHE0","Q8VHE0;Q80YG4;Q8K2U5","Q8VHE0"
"Q8VHG0","Q8VHG0;Q3KP75","Q8VHG0"
"Q8VHK1","Q8VHK1","Q8VHK1"
"Q8VHL1","Q8VHL1","Q8VHL1"
"Q8VHR5","Q8VHR5;A1L3S7;Q8VHR5-2;Q69ZQ5","Q8VHR5"
"Q8VHX6","Q8VHX6;Q8VHX6-2","Q8VHX6"
"Q8VHZ7","Q8VHZ7","Q8VHZ7"
"Q8VI33","Q8VI33;A0A087WNM2;A0A087WR08;A0A087WQ57","Q8VI33"
"Q8VI75","Q8VI75;Q5U4C5","Q8VI75"
"Q8VID5","Q8VID5;Q76MT3;J3QM90;J3QP94","Q8VID5"
"Q8VIJ6","Q8VIJ6;Q810V5","Q8VIJ6"
"Q8VIM9","Q8VIM9","Q8VIM9"
"Q8WUR0","Q8WUR0;J3QPY0;A0A0U1RNT4","Q8WUR0"
"Q91UZ1","Q91UZ1;V9GXQ9;A2AT91;Q5FWA6","Q91UZ1"
"Q91V01","Q91V01","Q91V01"
"Q91V12-2","Q91V12-2;Q91V12-4","Q91V12-2"
"P18052","Q91V35;P18052-2;P18052","Q91V35"
"Q91V36","Q91V36;A0A0R4J002","Q91V36"
"P97461","Q91V55;P97461;D3YYM6;D3Z1S8","Q91V55"
"Q91V61","Q91V61;Q91V61-2;Q3U4F0","Q91V61"
"Q91V64","Q91V64;Q9D096","Q91V64"
"Q91V76","Q91V76","Q91V76"
"P56565","Q9D3M4;Q91V77;Q9JL08;P56565","Q9D3M4"
"Q91V83","Q91V83","Q91V83"
"Q91V88-2","Q91V88-2;Q91V88-4;D3YTX1","Q91V88-2"
"Q91V98","Q91V98;A0A172Q386","Q91V98"
"Q91VA6","Q91VA6;F6SQH7","Q91VA6"
"Q91VA7","Q91VA7","Q91VA7"
"Q91VC3","Q91VC3;A0A0N4SVP8;A2AFK7","Q91VC3"
"Q91VC9","Q91VC9","Q91VC9"
"Q91VD9","Q91VD9;Q3TIU7;Q3UIQ2","Q91VD9"
"Q91VE0","Q91VE0;Q9CV67","Q91VE0"
"Q91VE6","Q91VE6-2;Q91VE6","Q91VE6-2"
"Q91VF6","Q91VF6;Q91VF6-2","Q91VF6"
"Q91VI7","Q91VI7;Q3UM23;A0A1B0GSG5","Q91VI7"
"Q91VJ2","Q91VJ2","Q91VJ2"
"Q91VJ4","Q91VJ4","Q91VJ4"
"Q91VK1","Q91VK1;Q3V199;Q3TRM2","Q91VK1"
"Q91VL8","Q91VL8;Q8BPK1","Q91VL8"
"Q91VM3","Q91VM3-2;Q91VM3;A0A140LJJ0;A2AEV2;A0A140LJ78;A0A140LIN0;A0A140LJC8;A0A140LHC1;A2AEV5;A0A140LHM4;A0A140LJ16","Q91VM3-2"
"Q91VM5","Q91VM5","Q91VM5"
"Q91VM9","Q91VM9;D3Z636;Q91VM9-2;G8JL76","Q91VM9"
"Q91VN1","Q91VN1","Q91VN1"
"Q91VN4","Q91VN4;Q9DA45;E9Q4M4;Q3TJS8;Q8C2Z6","Q91VN4"
"Q91VN6","Q91VN6;Q3UAC4;Q3TI21","Q91VN6"
"Q91VR5","Q91VR5;Q922B8;Q3V1Z7","Q91VR5"
"Q91VR7","Q91VR7","Q91VR7"
"Q91VR8","Q91VR8","Q91VR8"
"Q91VS8","Q91VS8","Q91VS8"
"Q91VT4","Q91VT4","Q91VT4"
"Q91VU0","Q91VU0;G3X9I1;G5E911;Q6NSU0","Q91VU0"
"Q91VW3","Q91VW3","Q91VW3"
"Q91VW5","Q91VW5;A0A1D5RLV4","Q91VW5"
"Q91VX9","Q91VX9;A0A0N4SW50","Q91VX9"
"Q91VZ6","Q91VZ6;D3YVX4","Q91VZ6"
"Q91W18","Q91W18-2;Q91W18-3;Q91W18","Q91W18-2"
"Q91W36","Q91W36;G3UZF0;E9Q8W9;Q3TT00","Q91W36"
"Q91W39","Q91W39;Q8BX12","Q91W39"
"Q91W40","Q91W40;D3Z710","Q91W40"
"Q91W52","Q91W52;Q91W52-2","Q91W52"
"Q91W53","Q91W53;Q91W53-2","Q91W53"
"Q91W61","Q91W61","Q91W61"
"Q91W82","Q91W82;D3YW10;D3YXD1;H3BKX9;H3BJB5","Q91W82"
"Q91W86","Q91W86;Q8C027","Q91W86"
"Q9JKY7","Q9JKY7;Q91W87","Q9JKY7"
"Q91WC0","Q91WC0;F2Z420","Q91WC0"
"Q91WC9","Q91WC9","Q91WC9"
"Q91WD0","Q91WD0-2;Q91WD0","Q91WD0-2"
"Q91WD4","Q91WD4","Q91WD4"
"Q91WD5","Q91WD5;D3YXT0","Q91WD5"
"Q91WE1","Q91WE1;D3Z479","Q91WE1"
"Q91WE2","Q91WE2;Q3U9X3;A0A1D5RLU2;A0A1D5RLW0;A0A1D5RLX7;A0A1D5RLY1;A0A1D5RLI3","Q91WE2"
"Q91WE4","Q91WE4","Q91WE4"
"Q91WG2","Q91WG2;Q3TZJ2;Q91WG2-1;Q91WG2-2","Q91WG2"
"Q91WG3","Q91WG3","Q91WG3"
"Q91WG4","Q91WG4;Q91WG4-2","Q91WG4"
"Q91WK1","Q91WK1","Q91WK1"
"Q91WK5","Q9CV53;Q91WK5","Q9CV53"
"Q91WL8","Q91WL8;Q91WL8-3;Q91WL8-4;Q91WL8-2","Q91WL8"
"Q91WM1","Q91WM1-2;Q91WM1","Q91WM1-2"
"Q91WM2","Q91WM2","Q91WM2"
"Q91WM3","Q91WM3","Q91WM3"
"Q91WN1","Q91WN1;Q8BRQ6","Q91WN1"
"Q91WQ3","Q91WQ3","Q91WQ3"
"Q91WR3","Q91WR3;Q91WR3-3;Q3UG63;Q91WR3-2","Q91WR3"
"Q91WS0","Q91WS0","Q91WS0"
"Q91WT4","Q91WT4","Q91WT4"
"Q91WT7","Q91WT7","Q91WT7"
"Q91WU5","Q91WU5","Q91WU5"
"Q91WZ8","Q91WZ8;Q91WZ8-2;K3W4R3;Q91WZ8-3","Q91WZ8"
"Q91X43","Q91X43","Q91X43"
"Q91X52","Q91X52;A2AC16","Q91X52"
"Q91X76","Q91X76","Q91X76"
"Q91X84","Q91X84","Q91X84"
"Q91X86","Q91X86","Q91X86"
"Q91X96","Q91X96;Q3U1A4;Q3TMQ8","Q91X96"
"Q91XB0","Q91XB0;D3YUE0","Q91XB0"
"Q99N95","Q91XB2;Q99N95;D3Z456;F6W7C7;Q05DC5","Q91XB2"
"Q91XB7","Q91XB7","Q91XB7"
"Q91XD2","Q91XD2","Q91XD2"
"Q91XE4","Q91XE4","Q91XE4"
"Q91XE8","Q91XE8","Q91XE8"
"Q91XF0","Q91XF0","Q91XF0"
"Q64105","Q91XH5;G3UXX3;Q64105","Q91XH5"
"O88384","Q9Z2P7;Q91XH6;O88384;Q3TUP8;F6UHS3","Q9Z2P7"
"Q91XL3","Q91XL3","Q91XL3"
"Q91XL9","Q91XL9;Q3V156;Q91XL9-2","Q91XL9"
"Q91XU0","Q91XU0;Q91XU0-2","Q91XU0"
"Q91XU3","Q91XU3","Q91XU3"
"Q91XV3","Q91XV3","Q91XV3"
"Q91XX1","Q91XX1;Q4KMN6","Q91XX1"
"Q91XX7","Q91XX7;Q8K486","Q91XX7"
"Q91YD3","Q91YD3;Q3TAP6","Q91YD3"
"Q91YE3","Q91YE3;Q5XJZ0","Q91YE3"
"Q91YE7","Q91YE7-2;Q91YE7","Q91YE7-2"
"Q91YH5","Q91YH5;E9PYT3;Q91YH5-2","Q91YH5"
"Q91YJ2","Q91YJ2;Q80X54","Q91YJ2"
"Q91YJ3","Q91YJ3;Q8BJZ7","Q91YJ3"
"Q9CQL4","V9GXI7;Q91YJ4;Q9CQL4","V9GXI7"
"Q91YK2","Q91YK2;Q6ZQH4","Q91YK2"
"Q91YL3","Q91YL3","Q91YL3"
"P54761","Q91YM0;E9PWK7;Q8C7S3;Q8C8K1;P54761;Q3V1K8","Q91YM0"
"Q91YM4","Q91YM4-2;Q91YM4;E9PUT1","Q91YM4-2"
"Q91YN1","Q91YN1","Q91YN1"
"Q91YN9","Q91YN9","Q91YN9"
"Q91YP0","Q91YP0","Q91YP0"
"Q91YP2","Q91YP2;Q3UUI1;Q3TB65","Q91YP2"
"Q91YR1","Q91YR1","Q91YR1"
"Q91YR5","Q91YR5;Q3TRF3;Q91YR5-1","Q91YR5"
"Q91YR7","Q91YR7;Q91YR7-2","Q91YR7"
"Q91YR9","Q91YR9;Q4FJY5","Q91YR9"
"Q63932","Q91YS7;Q63932;Q3UPM3;M0QWN2","Q91YS7"
"Q91YT7","Q91YT7;Q3UNH5","Q91YT7"
"Q91YT8","Q91YT8","Q91YT8"
"Q91YU6","Q91YU6","Q91YU6"
"Q91YU8","Q91YU8","Q91YU8"
"P56546","Q91YZ2;Q3UIX8;Q3UGL5;P56546;P56546-2;E9PWQ9","Q91YZ2"
"Q91Z31","Q91Z31;Q91Z31-2;A0A0G2JGW0","Q91Z31"
"Q91Z38","Q91Z38;Q3TDF3;A2AJK8","Q91Z38"
"Q91Z40","Q91Z40;Q78UK8;Q6KAN1","Q91Z40"
"Q91Z67","Q91Z67;A0A087WNM1;A0A087WSQ1","Q91Z67"
"Q91Z92","Q91Z92","Q91Z92"
"Q91Z96","Q91Z96;Q91Z96-2","Q91Z96"
"Q91ZE0","Q91ZE0","Q91ZE0"
"Q91ZJ5","Q91ZJ5","Q91ZJ5"
"Q91ZM2","Q91ZM2-2;Q91ZM2-6;Q91ZM2-3;Q91ZM2-4;Q91ZM2;Q91ZM2-5;Q69ZM3","Q91ZM2-2"
"Q91ZS8","Q91ZS8-5;Q91ZS8-4;Q91ZS8-3;Q91ZS8-2;Q91ZS8;Q91ZS8-6","Q91ZS8-5"
"Q91ZV3","Q91ZV3;Q9D9K5","Q91ZV3"
"Q91ZV8","Q91ZV8;J3QMG7;A0A172Q382","Q91ZV8"
"Q91ZW2","Q91ZW2;A2AMC3;Q3UXG7;E9Q686;Q5DU44;E9PZ15","Q91ZW2"
"Q91ZW3","Q91ZW3","Q91ZW3"
"Q91ZZ2","Q91ZZ2;A1L338;Q3UGX8;Q3UHC1;E0CXV1","Q91ZZ2"
"Q920A5","Q99J29;Q920A5;Q3U5P4","Q99J29"
"Q920A7","Q920A7;Q920A7-2","Q920A7"
"Q920I9","Q920I9-2;Q920I9","Q920I9-2"
"Q920L1","Q920L1","Q920L1"
"Q920P5","Q920P5","Q920P5"
"Q920Q8","Q920Q8-4;Q920Q8-3;Q920Q8;Q06BK5","Q920Q8-4"
"Q921C5","Q921C5;Q921C5-2;Q3TBD4;D3Z390","Q921C5"
"Q921D4","Q921D4;A0A0R4IZX3","Q921D4"
"Q921E6","Q921E6-3;Q921E6;Q921E6-2","Q921E6-3"
"Q921F4","Q921F4;Q9CSH0;V9GXB6;Q921F4-4","Q921F4"
"Q921G6","Q921G6;Q8C2M4;H3BLL3;H3BIX9;Q6KAP0","Q921G6"
"Q921G7","Q921G7;Q6PF96","Q921G7"
"Q921H8","Q921H8;Q3UPU8;H3BKL5;H3BJZ9;Q8BLD7","Q921H8"
"Q921H9","Q921H9","Q921H9"
"Q921I6","Q921I6","Q921I6"
"Q921K8","Q921K8","Q921K8"
"Q921L5","Q921L5;Q3TAN4;Q8C205;Q3TZZ9","Q921L5"
"Q921M7","Q921M7","Q921M7"
"Q921N6","Q921N6","Q921N6"
"Q921N8","Q921N8;Q9WV81","Q921N8"
"Q921Q3","Q921Q3;Q921Q3-2","Q921Q3"
"Q921Q7","Q921Q7","Q921Q7"
"Q921S7","Q921S7","Q921S7"
"Q921T2","Q921T2-2;Q921T2;Q921T2-3;E9PWW2","Q921T2-2"
"Q921W0","Q921W0","Q921W0"
"Q921W4","Q921W4;D3YZD6;D3Z6I4;Q921W4-2","Q921W4"
"Q921X9","Q921X9","Q921X9"
"Q921Y0","Q921Y0;Q921Y0-2","Q921Y0"
"Q921Y1","Q921Y1;G3X8X0;Q80TX4;Q05BH3","Q921Y1"
"Q921Y2","Q921Y2","Q921Y2"
"Q921Y4","Q921Y4","Q921Y4"
"Q922B1","Q922B1","Q922B1"
"Q922B9","Q922B9;A2AQD6;A2AQD5;Q922B9-3;Q3TEM8","Q922B9"
"Q922D8","Q922D8;Q3TW74;Q3UZH3;Q8BXX7","Q922D8"
"Q922G2","Q922G2;Q922G2-2;A2ADS1","Q922G2"
"Q922H4","Q922H4;Q3UNC0","Q922H4"
"Q922H9","Q922H9;Q922H9-2","Q922H9"
"Q922J3","Q922J3;Q922J3-2","Q922J3"
"Q922J9","Q922J9;Q922J9-4;Q922J9-3;Q922J9-2;D3Z4N9;D3Z5W6","Q922J9"
"Q922K9","Q922K9;Q8BPC1","Q922K9"
"Q922M7","Q922M7","Q922M7"
"Q922P8","Q922P8;D3Z4S6","Q922P8"
"Q922Q1","Q922Q1","Q922Q1"
"Q922Q2","Q922Q2","Q922Q2"
"Q922Q8","Q922Q8;Q3TF84","Q922Q8"
"Q922R1","Q922R1;Q3TKL5","Q922R1"
"Q922R5","Q922R5;Q3V166;Q922R5-2","Q922R5"
"Q922U1","Q922U1;Q3UT19","Q922U1"
"Q922V4","Q922V4;D3Z4V1;F8WI31","Q922V4"
"Q922X9","Q922X9","Q922X9"
"Q922Y1","Q922Y1","Q922Y1"
"Q923B1","Q923B1","Q923B1"
"Q923B6","Q923B6","Q923B6"
"Q923D3","Q923D3","Q923D3"
"Q61189","Q923F1;Q61189;P97506","Q923F1"
"Q923G2","Q923G2","Q923G2"
"Q923W1","Q923W1","Q923W1"
"Q924A2","Q924A2;E9QP01","Q924A2"
"Q924C1","Q924C1;A2RRJ4","Q924C1"
"Q924L1","Q924L1-2;Q924L1;Q924L1-3","Q924L1-2"
"Q924T2","Q924T2;Q8BQ99","Q924T2"
"Q924W7","Q924W7;Q3TYX0;S4W0E5","Q924W7"
"Q924Z5","Q924Z5","Q924Z5"
"Q924Z6","Q924Z6-2;Q924Z6","Q924Z6-2"
"Q925B0","Q925B0;Q925B0-2","Q925B0"
"Q925E7","Q925E7;F6RV17","Q925E7"
"Q925I1","Q925I1;Q925I1-2","Q925I1"
"Q925J9","Q925J9-4;Q925J9;B1AQH6;Q925J9-3;Q925J9-2","Q925J9-4"
"Q99104","Q99104","Q99104"
"Q99J09","Q99J09","Q99J09"
"Q99J27","Q99J27","Q99J27"
"Q99J36","Q99J36","Q99J36"
"Q99J39","Q99J39-2;Q99J39;Q569V6","Q99J39-2"
"Q99J77","Q99J77;Q9JJH0;Q3TFB5","Q99J77"
"Q99J83","Q99J83","Q99J83"
"Q99J87","Q99J87;Q3U606","Q99J87"
"Q99J93","Q99J93;A0A1B0GT68","Q99J93"
"Q99J95","Q99J95;Q99J95-2;Q99J95-3","Q99J95"
"Q99JB2","Q99JB2;A2AG39;F6WI02","Q99JB2"
"Q99JF8","Q99JF8;A2BI12;Q99JF8-2;Q05CD2","Q99JF8"
"Q99JH8","Q99JH8;A0A1B0GQW0","Q99JH8"
"Q99JI4","Q99JI4;Q8C1T2","Q99JI4"
"Q99JP4","Q99JP4","Q99JP4"
"Q99JP6","Q99JP6-2;Q99JP6","Q99JP6-2"
"Q99JR1","Q99JR1","Q99JR1"
"Q99JR5","Q99JR5;H3BJ97;Q4FJX7","Q99JR5"
"Q99JR6","Q99JR6;Q3V3C7","Q99JR6"
"Q99JR8","Q99JR8-2;Q99JR8;Q3TXH6;Q3TM59","Q99JR8-2"
"Q99JT1","Q99JT1;Q8BW84;Q3TLZ6","Q99JT1"
"Q99JT9","Q99JT9;F7ARY2","Q99JT9"
"Q99JX4","Q99JX4;A2A702","Q99JX4"
"Q99JX7","Q99JX7;Q8BP60;V9GXF3","Q99JX7"
"Q99JY0","Q99JY0","Q99JY0"
"Q99JY8","Q99JY8","Q99JY8"
"Q99JZ4","Q99JZ4;Q3TXJ4","Q99JZ4"
"Q99K23","Q99K23;A0A1B0GSM1","Q99K23"
"Q99K28","Q99K28;Q99K28-2","Q99K28"
"Q99K30","Q99K30","Q99K30"
"Q99K41","Q99K41;Q3U254;Q3USG5;Q3UUU0","Q99K41"
"Q99K46","Q99K46;Q8C0C2;Q3TFK2","Q99K46"
"Q99K70","Q99K70","Q99K70"
"Q99K74","Q99K74;A6PW47;Q99K74-3;Q99K74-2","Q99K74"
"Q99K90","Q99K90;D3Z216","Q99K90"
"Q99KC8","Q99KC8","Q99KC8"
"Q99KD5","Q99KD5;D6RIN1","Q99KD5"
"Q99KE1","Q99KE1;Q3TSD4","Q99KE1"
"Q99KG3","Q99KG3-3;Q99KG3","Q99KG3-3"
"Q99KI0","Q99KI0","Q99KI0"
"Q99KI3","Q99KI3","Q99KI3"
"Q99KK7","Q99KK7;Q3UDF3;Q3UDD5;Q6NXZ0;Q3UDY7;Q8BYF3","Q99KK7"
"Q99KK9","Q99KK9;G5E823","Q99KK9"
"Q99KN2","Q99KN2;G3UYR5;G3UYN9","Q99KN2"
"Q99KP6","Q99KP6;Q99KP6-2;Q99KP6-3","Q99KP6"
"Q99KQ4","Q99KQ4;Q3TLX1","Q99KQ4"
"Q99KR3","Q99KR3","Q99KR3"
"Q99KR6","Q99KR6","Q99KR6"
"Q99KR7","Q99KR7","Q99KR7"
"Q99KU0","Q99KU0;Q5SXR2","Q99KU0"
"Q99KV1","Q99KV1","Q99KV1"
"Q99L04","Q99L04;Q3TVU9","Q99L04"
"Q99L13","Q99L13;A0ZNJ2","Q99L13"
"Q99L20","Q99L20;G3UX05","Q99L20"
"Q99L27","Q99L27","Q99L27"
"Q99L43","Q99L43;Q6PBC0;A2AMQ5","Q99L43"
"Q99L47","Q99L47;Q3U9V1;Q3U8D2;Q3U3N7;F8WJK8;Q3TGW8","Q99L47"
"Q99L48","Q99L48","Q99L48"
"Q99L85","Q99L85;B1AR48;F8WIE7","Q99L85"
"Q99LB6-2","Q99LB6-2","Q99LB6-2"
"Q99LC2","Q99LC2","Q99LC2"
"Q99LC3","Q99LC3","Q99LC3"
"Q99LC5","Q99LC5","Q99LC5"
"Q99LD8","Q99LD8;O08972;G3UZR0","Q99LD8"
"Q99LD9","Q99LD9;Q8BK57;D3Z487;D3Z7J6","Q99LD9"
"Q99LE6","Q99LE6;Q3UVI9","Q99LE6"
"Q99LF4","Q99LF4;Q3TJ01","Q99LF4"
"Q99LG0","Q99LG0;D3YVU1","Q99LG0"
"Q99LG2","Q99LG2;Q3U316;E9PV58;Q3U1S0","Q99LG2"
"Q99LI7","Q99LI7;Q3TXN6","Q99LI7"
"Q99LI9","Q99LI9","Q99LI9"
"Q99LJ0","Q99LJ0","Q99LJ0"
"Q99LL3","Q99LL3;Q3TQH4","Q99LL3"
"Q99LL5","Q99LL5;Q9CSK2;Q9CTC0","Q99LL5"
"Q99LN9","Q99LN9;D3Z7J7;D3Z6Y9;Q99LN9-2","Q99LN9"
"Q99LP6","Q99LP6;Q3UTB8","Q99LP6"
"Q99LR1","Q99LR1;D6RFU2","Q99LR1"
"Q99LS3","Q99LS3;A0A0J9YVH9;D3Z4T3;D3Z666","Q99LS3"
"Q99LT0","Q99LT0;Q7TQ15","Q99LT0"
"Q99LX0","Q99LX0;A2A813;A2A815","Q99LX0"
"Q99LY9","Q99LY9;B1ARW4","Q99LY9"
"Q99M01","Q99M01;G3X9Q4;Q8BW46","Q99M01"
"Q99M08","Q99M08","Q99M08"
"Q99M31","Q99M31;Q99M31-2","Q99M31"
"Q99M51","Q99M51;A0A087WSB1","Q99M51"
"Q99M71","Q99M71","Q99M71"
"Q99M73","Q99M73","Q99M73"
"Q99M87","Q99M87;Q3TJA9;Q99M87-2;Q99M87-3","Q99M87"
"Q99MD6","Q99MD6;G3X8P6;D3Z0H7","Q99MD6"
"Q99ME9","Q99ME9;Q3TPJ4","Q99ME9"
"Q99MN9","Q99MN9;A0PJE6;Q7TMF4;E9Q1J7;Q8CFZ3;Q3UYS0","Q99MN9"
"Q99MP8","Q99MP8-2;Q99MP8;Q99MP8-3","Q99MP8-2"
"Q99MQ1","Q99MQ1;G3X8S6;Q99MQ1-2","Q99MQ1"
"Q99MR1","Q99MR1","Q99MR1"
"Q99MR3","Q99MR3","Q99MR3"
"Q99MR6","Q99MR6-3;Q99MR6-4;Q99MR6-2;Q99MR6;A0A0G2JDF8","Q99MR6-3"
"Q99MR8","Q99MR8;Q3TVD9","Q99MR8"
"Q99MU3","Q99MU3;Q99MU3-2;Q4FJS9;Q3UH31;Q99MU3-5;Q3T9H2;Q99MU3-4;Q99MU3-3","Q99MU3"
"Q99MV1","Q99MV1","Q99MV1"
"Q99N05","Q99N05","Q99N05"
"O08756","Q99N15;Q9CYT3;A2AFQ2;O08756","Q99N15"
"Q99N57","Q99N57;Q99N57-2","Q99N57"
"Q99N84","Q99N84;Q3TKB7;Q3THT9;G3UX79;G3UYQ9;G3UYX8","Q99N84"
"Q99N87","Q99N87;Q3U2U4","Q99N87"
"Q99N92","Q99N92","Q99N92"
"Q99N96","Q99N96;Q9D3F3;Q9CUL8","Q99N96"
"Q99NB8","Q99NB8","Q99NB8"
"Q99NF7","Q99NF7;Q5BKS2;Q3V461","Q99NF7"
"Q99P30","Q99P30-3;Q99P30;Q99P30-5;Q99P30-4;Q99P30-2","Q99P30-3"
"Q99P31","Q99P31;A0A0U1RPF2","Q99P31"
"Q99P72","Q99P72;Q99P72-3","Q99P72"
"Q99PB4","Q99PB4;Q9ER67;Q3TFU3","Q99PB4"
"Q99PL6","Q99PL6;Q99PL6-2","Q99PL6"
"Q99PT1","Q99PT1","Q99PT1"
"Q99PU8","Q99PU8-2;Q99PU8;A0A0G2JGL8;Q99PU8-3;Q80TP6","Q99PU8-2"
"Q99PV0","Q99PV0","Q99PV0"
"Q9BCZ4","Q9BCZ4;A0A0U1RP62","Q9BCZ4"
"Q9CPN8","Q9CPN8","Q9CPN8"
"Q9CPP0","Q9CPP0;Q3TAH3","Q9CPP0"
"Q9CPP6","Q9CPP6;Q9CX78","Q9CPP6"
"Q9CPQ1","Q9CPQ1","Q9CPQ1"
"Q9CPQ3","Q9CPQ3;Q3UBW3","Q9CPQ3"
"Q9CPQ8","Q9CPQ8;Q9D037;Q9CQY3","Q9CPQ8"
"Q9CPR1","Q9CPR1;H3BJN8;H3BJI4","Q9CPR1"
"Q9CPR5","Q9CPR5;Q9CPR5-2","Q9CPR5"
"Q9CPR7","Q9CPR7;D3YTU7","Q9CPR7"
"Q9CPS6","Q9CPS6;F8WH96","Q9CPS6"
"Q9CPS7","Q9CPS7","Q9CPS7"
"Q9CPT3","Q9CPT3","Q9CPT3"
"Q9CPT4","Q9CPT4","Q9CPT4"
"Q9CPV3","Q9CPV3","Q9CPV3"
"Q9CPV4","Q9CPV4;E9Q197;Q9CPV4-2;Q9CPV4-3;F6ZTG3","Q9CPV4"
"Q9CPW2","Q9CPW2","Q9CPW2"
"Q9CPW3","Q9CPW3","Q9CPW3"
"Q9CPW7","Q9CPW7","Q9CPW7"
"Q9CPW9","Q9CPW9;Q9CPW9-2","Q9CPW9"
"Q9CPX6","Q9CPX6","Q9CPX6"
"Q9CPX9","Q9CPX9","Q9CPX9"
"Q9CPY7","Q9CPY7;Q9CPY7-2","Q9CPY7"
"Q9CPZ6","Q9CPZ6","Q9CPZ6"
"Q9CPZ8","Q9CPZ8;Q9CVE7","Q9CPZ8"
"Q9CQ02","Q9CQ02","Q9CQ02"
"Q9CQ06","Q9CQ06","Q9CQ06"
"Q9CQ10","Q9CQ10","Q9CQ10"
"Q9CQ19","Q9CQ19","Q9CQ19"
"Q9CQ22","Q9CQ22;A0A0A6YX02","Q9CQ22"
"Q9CQ39","Q9CQ39","Q9CQ39"
"Q9CQ40","Q9CQ40;Q8BTB8","Q9CQ40"
"Q9CQ45","Q9CQ45","Q9CQ45"
"Q9CQ48","Q9CQ48;E0CYQ2","Q9CQ48"
"Q9CQ49","Q9CQ49;D3Z3D2","Q9CQ49"
"Q9CQ54","Q9CQ54;A0A0U1RPJ5;Q9D846","Q9CQ54"
"Q9CQ60","Q9CQ60;Q8CBG6;D3Z4X1","Q9CQ60"
"Q9CQ65","Q9CQ65","Q9CQ65"
"Q9CQ69","Q9CQ69","Q9CQ69"
"Q9CQ71","Q9CQ71","Q9CQ71"
"Q9CQ75","Q9CQ75","Q9CQ75"
"Q9CQ79","Q9CQ79;A0A0A6YWP9;A0A0A6YXY0;A0A0A6YVV3","Q9CQ79"
"Q9CQ80","Q9CQ80;A2A4J8;A8XY17;A2A4K0;Q9CQ80-2","Q9CQ80"
"Q9CQ86","Q9CQ86","Q9CQ86"
"Q9CQ88","Q9CQ88","Q9CQ88"
"Q9CQ91","Q9CQ91;D3Z670","Q9CQ91"
"Q9CQ92","Q9CQ92;G3X9U9","Q9CQ92"
"Q9CQA1","Q9CQA1","Q9CQA1"
"Q9CQA5","Q9CQA5;Q9CQA5-2","Q9CQA5"
"Q9CQA9","Q9CQA9;D3YXL1;Q9CX79","Q9CQA9"
"Q9D855","Q9CQB4;Q9D855","Q9CQB4"
"Q9CQB5","Q9CQB5;D3Z3X4","Q9CQB5"
"Q9CQC5","Q9CQC5","Q9CQC5"
"Q9CQD1","Q9CQD1","Q9CQD1"
"Q9CQE1","Q9CQE1;B1AWZ5","Q9CQE1"
"Q9CQE2","Q9CQE2","Q9CQE2"
"Q9CQE3","Q9CQE3;D3Z198","Q9CQE3"
"Q9CQE6","Q9CQE6","Q9CQE6"
"Q9CQE7","Q9CQE7;Q9CQE7-2;F6UIS1;F6RK81","Q9CQE7"
"Q9CQF0","Q9CQF0","Q9CQF0"
"Q9CQF3","Q9CQF3;Q9CZQ0;A0A1D5RM23;A0A1D5RLS2","Q9CQF3"
"Q9CQF4","Q9CQF4;D3Z316","Q9CQF4"
"Q9CQF6","Q9CQF6;Q9CQF6-2;Q05C25","Q9CQF6"
"Q9CQF8","Q9CQF8","Q9CQF8"
"Q9CQG1","Q9CQG1;Q9CQG1-2","Q9CQG1"
"Q9CQI7","Q9CQI7;A2CES4","Q9CQI7"
"Q9CQJ1","Q9CQJ1","Q9CQJ1"
"Q9CQJ2","Q9CQJ2","Q9CQJ2"
"Q9CQJ4","Q9CQJ4;A0A087WRE9","Q9CQJ4"
"Q9CQJ6","Q9CQJ6;E9Q0G1","Q9CQJ6"
"Q9CQJ8","Q9CQJ8","Q9CQJ8"
"Q9CQK7","Q9CQK7","Q9CQK7"
"Q9CQL0","Q9CQL0","Q9CQL0"
"Q9CQM5","Q9CQM5","Q9CQM5"
"O09167","Q9CQM8;O09167;Q4VA28","Q9CQM8"
"Q9CQM9","Q9CQM9;A0A1B0GS58","Q9CQM9"
"Q9CQN7","Q9CQN7","Q9CQN7"
"Q9CQQ8","Q9CQQ8","Q9CQQ8"
"Q9CQR6","Q9CQR6;A0A0N4SVL9","Q9CQR6"
"Q9CQS4","Q9CQS4;Q3TTH1","Q9CQS4"
"Q9CQS8","Q9CQS8;E9PW43","Q9CQS8"
"Q9CQT1","Q9CQT1;F8WI95","Q9CQT1"
"Q9CQT5","Q9CQT5;A0A0J9YVJ2;A0A0J9YUI3","Q9CQT5"
"Q9CQT9","Q9CQT9","Q9CQT9"
"Q9CQU0","Q9CQU0","Q9CQU0"
"Q9CQU1","Q9CQU1","Q9CQU1"
"Q9CQU3","Q9CQU3","Q9CQU3"
"Q9CQU5","Q9CQU5","Q9CQU5"
"Q9CQV1","Q9CQV1","Q9CQV1"
"Q9CQV4","Q9CQV4","Q9CQV4"
"Q9CQV5","Q9CQV5","Q9CQV5"
