"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q91YZ2","C-terminal-binding protein 2","Ctbp2",0.000910984040676368,6,15,24,333584.359547253,334350.579273551,340749.022843848,340242.580790104,332547.132673658,331736.38243484,327890.928277675,323452.146844784,336880.125035301,349285.543719215,334840.683442717,349538.124800945,337490.228316122,341665.217781256,319712.545899279,323546.712615559,338456.628469654,341740.971892445,325150.729987079,331017.120370788,329481.503950497,322275.066828868,307299.951759721,323700.195045588
"Q91ZS8-5","Double-stranded RNA-specific editase 1","Adarb1",0.00676788539593196,12,9,24,26113.7792039196,29145.8231688096,26553.5606389261,30182.7050642482,26039.895117184,28806.0361790868,26237.8661248156,26230.1131750718,26842.9109707827,24226.2492286587,29121.7655592552,26273.6052314681,28517.1216124646,26517.5320918902,23988.9267460034,25061.3868996185,25918.6508537634,25672.0707220257,25701.0119130061,30171.604879717,26602.2423581662,26546.6839651501,23417.2072066662,24986.553604888
"Q920I9-2","WD repeat-containing protein 7","Wdr7",0.0197703986499433,18,9,24,70842.8948662736,77107.3680444397,74856.0440877672,71862.8461331065,75992.5800770423,76881.3299261955,75182.5946437599,76558.8015208744,73282.6246194115,70978.3931139143,74306.1204031386,75401.3422895297,78311.8302417119,76284.2658764866,69677.5912888608,73430.2219756724,70553.8792531789,78747.1262819531,72330.7582721858,73174.7830248043,73180.1938278484,79063.0920896459,75953.0689309647,74588.091172394
"Q921D4","Mediator of RNA polymerase II transcription subunit 6","Med6",0.0185099998694628,9,12,24,34641.7852237403,32242.1658584088,37035.890816139,32838.6163132329,25693.1390584151,30324.9721722492,22915.5713426747,25180.0902142411,31858.1230464988,34618.9741966754,34473.6329113836,33292.4411402597,30550.5403553431,28895.5644506385,30226.4279757099,31841.5803759159,27938.083319362,29296.1557130964,25740.957895179,30806.9043815496,33323.9041454618,26893.157810838,25898.0807901268,34280.2884132634
"Q921W4","Quinone oxidoreductase-like protein 1","Cryzl1",0.00998259889368931,12,12,24,387981.663182911,386939.716169665,392880.069267306,415396.579606399,403887.012737665,400699.106965089,391931.623938615,391344.860540566,393011.069662419,404194.044226879,391454.174763182,398674.693740485,397567.010433142,391549.911943326,382426.180589556,386357.227419295,399819.233822267,399597.896487157,405731.660495814,403318.492739433,401258.315878097,391455.025606821,393534.106502345,394343.81933018
"Q922D8","C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed","Mthfd1",0.0012391812574076,12,12,24,3013810.68821987,2949956.6928927,3002149.28636674,3070945.97441763,3014330.61334138,3052873.1809675,2921442.39697259,2925278.47681622,2936414.65762885,2930715.6941228,3062588.50811203,3055449.57729862,2961770.32869428,2925681.19285921,2893840.74430487,2867717.83375077,2980936.90838627,2952326.59575267,3025852.39597058,2970289.33905992,3038607.31312953,2990654.97131422,3006593.17153342,2960418.31878829
"Q923B6","Metalloreductase STEAP4","Steap4",0.00223532378743499,6,9,24,276714.607779609,273334.464070163,272694.377060707,254021.935271258,241052.242989138,243783.045459148,264412.675258534,258340.11397359,245926.687570829,253057.23863528,236719.884181782,229013.430287685,238634.443728769,233928.144824553,256050.693480137,245869.927064043,256968.513819789,258764.794175896,240935.612545867,232185.290143325,227358.335181799,224366.493821227,242255.476000215,234258.252469854
"Q924Z5","Translocating chain-associated membrane protein 2","Tram2",0.00184005745297909,24,12,24,18602.0426007603,19657.0763684973,21084.3922799979,17504.4213988334,19497.093777592,23529.3782944561,20803.5452980519,25033.0286129108,21688.08717676,20429.2215953532,20978.852497715,19511.4441801182,21189.9056403173,21433.3161831989,21859.0105332463,22427.1901151188,20184.4137586092,20980.7641418192,18885.8585122843,20060.979299177,21425.9791318578,20064.9435038344,21134.2364812188,21710.570404218
"Q99JT1","Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial","Gatb",0.0294193133312584,12,9,24,38971.022072585,40247.0619514182,46118.4527676509,49782.383786414,40467.2301099874,42985.5025276306,35519.3759739988,45070.7668515266,44471.3026502768,46405.2890888877,44745.1166852047,51131.7042929156,44571.088340566,45383.5160552145,39607.2783699422,42235.0888248866,30372.0818617514,48155.6561121883,35012.5171814699,40417.7191285784,44686.2222512149,42336.6670460094,33755.2030194392,38417.4783598238
"Q99K23","Ufm1-specific protease 2","Ufsp2",0.017892999873814,21,6,24,149354.144180594,149232.946880103,156782.054490815,143625.655351235,162815.147688265,147558.018502457,165173.442485708,151300.953056378,150431.117706342,154238.25509215,146688.693233894,155876.61450347,150923.191986832,158243.452300011,156243.448068638,154610.007611617,152546.251764723,152005.793011869,155987.155677227,160258.531040468,159373.586083929,165497.97344073,162743.014444498,156137.808576493
"Q99K41","EMILIN-1","Emilin1",0.0012391812574076,24,12,24,889175.534426122,1078625.75581347,948437.982661987,689703.019764807,800605.036409915,805077.392077367,1045253.60076483,1114770.217567,1088137.86089316,884417.239067131,943320.648416036,883553.918380784,1005970.54546116,1025833.64621983,1147582.46054871,1189218.30157566,929382.12129287,965136.518963016,923909.584982631,959927.90082079,897152.887860951,1127018.69048121,1019305.54794248,1032690.40532029
"Q99K90","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2","Tab2",0.00851225497428113,21,12,24,32126.6665859076,31120.2830297046,29341.7033849479,30891.5890480984,31396.8609765235,33404.4091432338,33438.1397005016,34119.8590310009,28660.8804128123,32434.8259118266,27780.8613202364,30112.681729817,29231.3628461846,33173.4374100091,28956.4753965581,28774.4107072632,26908.9689615175,28323.9057711374,28510.9077639618,30580.6113388757,33384.2708976462,31167.6394252509,34055.1809887323,31516.1916147594
"Q99KI3","ER membrane protein complex subunit 3","Emc3",0.0194130821921156,24,12,24,191104.888265986,214229.581203591,208685.911180916,183242.513039375,184943.038511783,185138.262415372,198161.789693745,212184.596770437,197779.438521491,194745.464030598,194456.122474423,189583.387747021,211724.469489552,204826.73269466,212475.763093834,210756.606061786,187725.376165086,187227.997584308,180510.068351065,193813.515825374,188292.689970326,209609.019574894,203971.614543614,213523.777810872
"Q99LB6-2","Methionine adenosyltransferase 2 subunit beta","Mat2b",0.00378528978950413,9,15,24,465628.802832812,417303.536010269,462861.02258663,456618.062716851,463910.193515923,431845.763570137,430948.072928895,401315.121952637,433074.038951933,434865.991505234,429269.944975974,427737.749894055,421900.257674863,423770.414840123,417706.406219223,408195.73190257,443984.861924287,440537.568919905,436805.08509984,440693.407924616,427688.484679117,422168.680247834,407632.594798197,414121.375635563
"Q99LC2","Cleavage stimulation factor subunit 1","Cstf1",0.000911100737430633,6,15,24,183818.571822487,182406.961906595,180334.668182247,188033.443317915,181703.0416506,178446.090217972,176040.533972593,177762.992296022,195900.111486263,186187.87026776,192981.549857642,182349.715763945,178715.578156689,173509.346971797,177625.07212342,168406.084136104,174157.069759916,185581.700840593,184026.88328167,184081.046534338,174513.564793395,174968.368250503,174469.783866361,182940.081977238
"Q99LF4","tRNA-splicing ligase RtcB homolog","Rtcb",0.0478444014297635,9,12,24,1719340.72796416,1674601.60475681,1689098.34088148,1765999.58886981,1690982.6173429,1719619.26821333,1682248.14490933,1698210.35857353,1717339.84710746,1677109.53963691,1715402.08458059,1707884.46431421,1691482.62607964,1652829.46234206,1647927.1862979,1603026.03383805,1702251.43365929,1725396.70085074,1713698.98545127,1674857.59654465,1689546.87127225,1623162.62009438,1673771.69284753,1650546.8427857
"Q99LR1","Monoacylglycerol lipase ABHD12","Abhd12",0.00933602158469543,6,12,24,70148.5382752014,79196.0346659601,74510.1568380539,72698.0930508192,70314.4411692094,69596.2355946531,74535.1332882731,72305.8636691884,73172.1814515154,74741.04322529,70765.3534642983,74842.0988401833,70789.4211302563,72547.2966813988,74237.3309429723,74763.2447488441,75107.8198531249,80549.4698757325,70910.1496065159,72498.6817613078,70785.72925988,70002.2659625902,83928.4505801219,75255.2005883651
"Q99M31","Heat shock 70 kDa protein 14","Hspa14",2.25285262003241e-05,12,9,24,338658.784962493,340949.573541238,343909.172217902,354651.267307133,338005.805657939,342830.991932635,330633.466761126,335180.557816762,337999.530672193,355937.323058514,344656.664063169,348070.630447917,344218.144481211,343510.533543245,332761.420325156,342385.339446547,344786.874976186,349474.104463425,330653.182228869,353350.266470649,348167.781916467,336145.349717827,320660.803309949,333130.177100072
"Q99MR3","Solute carrier family 12 member 9","Slc12a9",0.0231815048497708,24,9,24,185316.126896374,207219.349509053,191757.654475365,185168.964729072,192849.254877599,194471.281076094,202344.078759847,207597.38779908,195498.278029287,195861.136249891,191109.518183481,188356.487751138,201465.102871786,212469.215077794,200364.023882076,209489.000721935,197454.416039399,220887.995413544,196754.542476509,205596.07582572,197211.989342696,209621.245554474,204840.254114714,208666.499980725
"Q99MU3","Double-stranded RNA-specific adenosine deaminase","Adar",0.0068489271824314,18,9,24,84781.3443903596,89378.8782512449,86231.2666470712,93658.2600443051,88963.8538968209,93772.0028759069,95071.9070360052,88715.744336274,86588.9945033673,88129.075139353,88318.880376723,92863.3790112741,90501.0663656268,97547.3631094489,91307.5827722727,93921.5089022586,86983.8450423642,81978.0950964705,81847.1710778672,90222.9928514042,87923.7843193595,90525.9603707501,81409.2956746996,85349.2346793535
"Q9CPQ8","ATP synthase subunit g, mitochondrial","Atp5l",0.0398122503174169,24,12,24,344689.775236339,384907.663095942,365302.113581817,307399.126968509,323288.31913351,322203.295649448,374622.753534029,362937.679238832,326791.282004613,329062.81277747,299456.876158162,318232.546144122,330397.543469956,330122.705328998,354757.184874538,371809.625005658,334736.302921556,363967.555836647,327831.289465812,361210.245607017,324132.648899947,392685.580073862,359822.0478791,362142.217712516
"Q9CPW2","Adrenodoxin-like protein, mitochondrial","Fdx1l",0.0231870451280094,21,9,24,43864.3429638985,43376.5616196685,47376.796400165,45453.6490216706,45777.9385161776,45725.9430025661,47419.9950013529,49432.160523744,45771.0214097819,41957.4664568802,47301.5274806762,43396.2327115595,46072.622931513,44526.8724560766,48011.1727802378,43339.4026916735,42226.9203624804,44455.3687146374,42439.3187527393,42094.2794145573,48613.9066534473,45973.3692973804,48073.4835081832,44368.4289224941
"Q9CPW3","39S ribosomal protein L54, mitochondrial","Mrpl54",0.0115138437894825,15,12,24,43947.7422921814,47444.5584627541,43130.7785083374,41646.1054737248,46385.6551845403,44082.0485335918,45304.8034922668,43270.8948901485,40681.8020196839,41274.9665350152,41275.5186742371,43373.4578149014,43276.2932659107,43631.28122094,41559.5015663161,39500.3728568189,38860.9400683745,39377.0479058059,33953.7868320327,44676.409158191,46148.7838770604,45360.8141128551,41797.5955042542,42114.3735790409
"Q9CQ75","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2","Ndufa2",0.0455384969997425,6,12,24,203073.639943321,206884.054371619,201672.092894752,211546.697883977,195909.694272053,200573.818441679,199370.653768793,205033.009253641,202319.271786719,207703.038125584,201308.479303562,204569.692415588,199395.635028406,186920.238118508,196103.221131211,184096.044995377,194543.640578813,208223.726793689,184495.045068539,186503.413158464,193557.647483127,196754.599095165,194578.228307421,197912.85368762
"Q9CQJ8","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9","Ndufb9",0.0403366150898708,18,18,24,181516.600034142,188016.829359489,191085.668041458,180274.242048901,194643.778993317,193407.038884949,191977.247874815,187738.17636193,186529.427794398,182254.750766065,188785.401216337,180269.720564213,182525.708261773,179134.199959231,192963.910538294,188108.808131855,179402.675341946,186080.201234112,179043.30018059,185566.777823974,182940.980300571,197327.25949525,191460.967723655,188847.596724656
"Q9CQS4","Solute carrier family 25 member 46","Slc25a46",0.0403366150898708,24,12,24,45781.1691972439,45743.1365766313,45471.640421779,42920.4096258753,42796.2557854023,43105.9172398506,44409.6930628318,48488.9948706716,47690.1358351039,48077.836040511,44582.2391708247,42388.4825749955,49178.6361482981,46940.6440549691,47298.9450268272,48959.9529156909,43828.8124562723,43573.2031739659,41997.7616862328,45980.2757936648,43713.9133008365,43861.8076254719,46376.5238046014,43988.6890689953
"Q9CQU1","Microfibrillar-associated protein 1","Mfap1",0.0347919221380812,3,18,24,283041.434901227,281197.565840127,279374.524523882,289746.117803955,290115.318742801,283895.645162369,278724.429326844,281007.512692048,293993.263618597,281548.997454205,270891.391530205,269027.216121993,272204.482469659,268685.778995945,268794.170875601,261163.016154574,285514.063091187,279367.27692308,268753.580113607,272583.591132682,265995.732192679,265315.296461493,255756.345119895,262405.401933035
"Q9CQW1","Synaptobrevin homolog YKT6","Ykt6",0.0111424294736927,24,15,24,503695.886768559,527845.029197509,522716.862918884,464999.275830861,473278.681865892,459610.397263504,532880.215130107,524498.921184837,539292.269861222,535149.573804311,512960.307834158,504411.025337296,523880.531063451,524094.151906364,545368.165885388,549466.264793828,526975.826815775,539295.269849339,495214.250133151,537288.289155489,488460.213157006,559144.872723655,525063.370410814,542426.250843118
"Q9CQX2","Cytochrome b5 type B","Cyb5b",0.0303683234387183,24,9,24,107120.875889413,130365.329768982,116445.740260157,99125.5317846241,116490.799728746,107035.830471953,125990.03845864,131808.668801036,114737.056877377,116475.072438875,99099.0601601555,116357.186021082,129645.305911795,130730.663028527,121283.672709253,140389.188851474,113662.830113045,121654.331420794,112657.489514422,123886.661039708,116123.493413372,128136.117505924,125011.096635847,118971.637726098
"Q9CQX6","","Gm16286",0.0416377962218021,15,12,24,73189.2143299938,73534.1990745302,72771.0600022782,74154.2417615086,74737.5258070493,73437.9497514309,73024.947043712,71605.8760513394,61516.2930287216,64985.4515432837,78594.8863498806,76309.0561387917,94187.513180207,77808.3069875997,76619.4319361961,73880.4694308627,73453.1573727471,76532.0963160081,74631.458573197,72543.9828969755,73527.7085073595,74930.4914763817,73247.5534850828,69895.8053377996
"Q9CTE8","Dolichyl-phosphate beta-glucosyltransferase","Alg5",0.0236101103046268,24,15,24,193750.604720199,214365.356132838,201258.790524832,164659.432388802,173436.07691783,171781.650656657,200303.446402737,203817.780316787,198564.81228017,188134.759270724,189971.118623367,186110.647070199,202443.596518795,203684.129652627,206209.332171473,209517.502899339,203801.265571029,209383.299799919,195600.746989449,206741.543071799,187658.601273095,212843.891137168,210231.800199007,210311.39780781
