"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q9CR56","NF-kappa-B inhibitor-interacting Ras-like protein 2","Nkiras2",0.0310314018970321,21,18,24,44353.3445658123,45601.7514138207,43507.5998994632,40564.8682979479,44854.7085871587,51136.0169241723,45307.3233171553,46965.3509351754,54037.4644099276,55161.0002500753,45914.5123708878,42717.4398199924,39666.3672334287,52007.0217335585,56906.5477426055,45540.4180387601,44581.3800704052,44962.1408770459,42107.4598279435,45173.5961866325,42723.6876867588,45448.3270613601,44882.2531938642,45144.6924704561
"Q9CWK0","60S ribosomal protein L14","Rpl14;Rpl14-ps1",0.00536532498254123,24,9,24,116538.247628484,124976.07036215,110326.569646222,122176.821191009,116187.027190079,121244.915800645,149644.185078467,143358.874880221,153860.411198693,159926.795754608,129921.52896475,137877.819275205,145470.771537165,126300.105792773,153454.001906996,165100.308388239,155762.071350887,142748.034244894,126394.420131467,147006.899749385,148133.20981992,151499.27317072,157618.739508763,160007.775762331
"Q9CR59","Growth arrest and DNA damage-inducible proteins-interacting protein 1","Gadd45gip1",0.00392479093403583,6,12,24,45503.5220349934,48665.5924501544,40894.5819087957,41289.1058537742,39012.2345609186,41583.1807342466,44849.5534419615,44048.0295389786,47063.3497325819,50496.0518699932,44123.605219562,45284.9442654721,46393.2487128298,41788.510292218,46578.5388752965,46763.6824897367,45537.3117709891,50261.309924461,43057.9611911984,47328.3196414046,45975.2832487509,43755.2230124047,44878.4172955224,42764.2734255859
"Q9CR61","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7","Ndufb7",0.00308559110551673,24,9,24,307565.65367555,259704.260905566,282847.214150926,324781.284655584,300050.717443279,305049.220329211,334103.499884105,338820.371384546,313106.57420473,319581.397149541,308624.24041076,311891.427044246,315009.411829991,307455.397533618,322808.808111045,341003.624633007,331524.699866692,307731.301975644,286841.974140106,317806.329321536,334053.554337837,329611.596865288,300682.660422157,351438.552685058
"Q9CRC0","Vitamin K epoxide reductase complex subunit 1","Vkorc1",0.0275199886986752,24,18,24,38218.8732027135,37790.4049399126,33521.9004595273,35926.856999717,36239.0110500101,35091.3513091194,40233.5783754427,39556.2854130351,40254.0766667771,41602.013594759,35439.4881749067,36411.1888143668,37338.5150280221,37187.4016676107,38194.1461418979,40387.7140885319,42731.295371983,42813.9319739078,41849.2234495349,39244.792409728,42612.1081972819,35953.8502213502,42493.9030408448,44268.8824023644
"Q9CRC6","UPF0693 protein C10orf32 homolog","",0.0403366150898708,18,12,24,37855.4074294558,38651.610594959,42386.5288530785,44134.2504575237,40186.593220916,45102.9715423675,39988.0921453719,44395.540248788,38064.3898736073,35976.5174347182,39627.141462913,40581.2468360959,41491.7813023833,40147.3356756891,41516.222982961,41192.8935133487,43218.1021347519,42573.2021121065,39157.8887152747,47264.6748685346,43082.3090208271,52581.7335724143,44597.2272865084,43846.0494271456
"Q9CRD0","OCIA domain-containing protein 1","Ociad1",0.00177660719597981,24,12,24,214654.039170508,227205.544491423,217476.671752225,224234.259991621,211365.856518364,214373.140293635,236022.491382452,237974.418275197,227901.797820584,229991.606103232,216462.971611331,216977.036910003,217467.62650893,214252.001375064,227139.237319101,229837.263381127,230974.784025564,227711.508184312,217770.482807409,212293.34483007,230074.568396413,228520.902559921,222392.374351826,235755.168876622
"Q9CTE8","Dolichyl-phosphate beta-glucosyltransferase","Alg5",0.00102759224486585,24,18,24,244724.400340751,243989.986831601,208383.514342305,228209.40481309,219254.806352188,204812.357152312,260490.247390105,241509.810023573,256051.367760602,262856.794035644,233373.764974234,235535.141934481,237597.815798668,213483.603363363,254326.570370869,261233.672518088,264480.890050447,248607.191789817,233780.401302611,237296.462833564,250706.192892627,233007.702246225,251020.486580314,268119.507881464
"Q9CVB6","Actin-related protein 2/3 complex subunit 2","Arpc2",0.00778535274729767,9,12,24,1397098.73376437,1424497.47798462,1426307.43272481,1413758.71786409,1386469.72517469,1451050.68238408,1374144.06431325,1415880.65651184,1439836.15852053,1472046.85233025,1457592.35611126,1438508.48446988,1420296.1115307,1474591.51815391,1381260.89658535,1371905.16717906,1399451.15160942,1400777.75402043,1434375.66993261,1415368.81148593,1467093.34818533,1407445.72104931,1381216.60985017,1394925.60863873
"Q9CX60","Protein LBH","Lbh",0.000920028726489543,18,9,24,57448.7176268881,59128.361839875,65544.7543177723,63922.402631035,69109.2447899225,69800.818730374,68492.390589355,71927.9395091717,60524.2023788852,66793.8712505915,65767.9590575131,67269.0259708493,68701.5440125796,73733.1054846076,65101.091865764,67213.527358093,64611.9677356336,64155.16637709,69423.2623010581,70903.9958954781,70204.2564333163,66603.2700440842,66072.7607653022,66201.6418834946
"Q9CXR1","Dehydrogenase/reductase SDR family member 7","Dhrs7",0.0486596184231467,24,9,24,151921.699045624,161123.318111957,133255.105293325,151618.710693631,151297.268764891,144914.879028479,169504.762572713,169672.024646054,168466.210791607,183261.315446232,158326.83879915,159872.467693479,161347.51271464,150098.323431723,179335.049065036,200423.122887182,196780.675352246,173273.543001481,161854.939856432,168575.917322505,170344.99066399,205382.676157417,193670.717949477,182987.801617304
"Q9CY27","Very-long-chain enoyl-CoA reductase","Tecr",0.0407219997128181,24,9,24,317413.979547678,353863.18714823,272184.527770811,331933.759213731,275748.227933063,303522.675384204,337419.953749351,368526.79800684,323933.41031148,340046.515076696,302032.174009214,314932.326596055,327243.37093228,310218.538593079,330800.339258094,339459.792470548,345320.109294009,310697.684735552,332110.641897594,333810.404610559,339544.404008878,354876.571843021,342946.227890923,340247.434098552
"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1","Glipr2",0.00126576290267188,3,15,24,534264.957748356,521624.82272489,495744.050658475,504724.923068491,480396.380015537,480536.33472454,525524.374070964,511851.562715005,506755.008305827,504670.224107963,490086.711825191,480499.392198315,471349.894454201,454574.539292802,501873.873137347,496902.47650079,492820.784688041,481600.370712784,463959.638846667,468768.908260036,475564.549834866,448904.72143732,480316.457096208,494730.563427551
"Q9CYN2","Signal peptidase complex subunit 2","Spcs2",0.00144810785349817,24,18,24,509674.003202562,511768.808902734,442624.644102846,492577.818227876,458152.421996222,436982.135520108,548707.245299035,540178.067796377,514545.202531874,551910.271477739,475380.060903024,485725.671150898,495598.830835599,452757.864778976,517287.540866046,539389.308242944,556931.395481837,529062.833625874,524980.961286971,483408.140364447,540318.684564473,466482.287333878,531644.311400198,550565.587828759
"Q9CYZ6","Uncharacterized protein C19orf60 homolog","2810428I15Rik",0.0366924443837598,6,18,24,58969.0262445349,59880.4639596385,59214.3900167846,55823.9936790128,58830.7461510417,56793.1346019702,55421.6793923515,55622.6400802479,53766.7910505757,64701.3741830719,56782.927820219,57749.8499802766,58672.6159322306,61277.7603777209,57470.0362967563,57725.0586918311,56830.2391552018,58649.2289758597,59784.4505419588,60543.7001658083,59794.8884799876,57534.6603087279,57154.4547306661,51327.4972418585
"Q9CZ04-2","COP9 signalosome complex subunit 7a","Cops7a",0.00141620715132298,18,12,24,342478.522636601,333983.342248633,349650.657482741,342138.830375985,357964.921511006,354216.985361328,335959.100614465,345865.542886838,339920.767795559,337138.484904115,339970.775997569,339343.916797195,338745.684229291,348856.237243063,334903.646731033,343459.076599116,335579.964545397,332048.836273166,334407.016861672,357420.630684517,342355.748596994,375582.785975257,341749.479021363,338556.190185879
"Q9CZ28","Vacuolar-sorting protein SNF8","Snf8",0.00331031480484184,15,6,24,198468.26369134,200637.609554323,199407.153478709,206893.8902683,207957.436930453,215403.750451398,195288.624504213,198270.380204586,198552.789789515,203298.459034168,201585.477040884,202627.820708177,203622.563911038,200385.475546681,195538.522347772,201344.012243044,207605.667975256,205375.15337512,207973.089808105,217196.382604809,209089.932791027,205998.751182949,207155.651802914,196613.212161307
"Q9CZ52","Anthrax toxin receptor 1","Antxr1",0.0332153537610982,24,9,24,71770.8685949772,80228.2447233651,78477.2429594606,79787.4775417333,80188.839682289,73796.7216419348,81554.791320489,82892.9704315815,73995.8244553727,76222.725242888,72661.7839820123,75356.4684543901,77928.0954013007,73837.7647049791,82724.4823758813,89975.038698072,86699.6074289634,89375.9082454308,78649.8622108951,85245.2290503024,80854.2967269052,88827.4396667135,89004.7037454151,91510.4583827579
"Q9CZH7","Matrix-remodeling-associated protein 7","Mxra7",7.04599928258635e-06,24,18,24,116806.45089793,115521.666394411,101606.274237521,114530.432850828,105297.064387664,104400.986907839,126998.647108051,123819.798219976,118806.353771526,112258.314252756,109597.568725588,109522.511091686,109450.881097195,105929.883971794,116619.897522895,115385.241245999,123519.153104479,121893.188021955,115327.817007529,112741.748010211,109398.00574541,101241.788732232,113709.645276621,116783.416847277
"Q9CZK6","Ankyrin repeat and SAM domain-containing protein 3","Anks3",0.0347332366162286,15,12,24,35395.7931140585,38114.9643747785,33649.6163764474,37534.9028526465,34894.4774648772,37782.9801911113,36791.3591165154,41021.9932718085,33503.9060453787,39531.2230388511,39710.8311628406,40146.3157411724,40561.9131471328,38045.866373125,37563.2318511609,36313.5560588938,37364.4451514526,36885.5026747277,38895.7502394457,40340.1004607199,39717.1007083412,38939.8677350314,37725.4215876129,38497.8172391944
"Q9CZP5","Mitochondrial chaperone BCS1","Bcs1l",0.0351241956225108,6,6,24,89769.2278087411,94808.0190481634,81764.8762349529,82373.6171965127,82493.9829927134,84149.2023788244,90666.6145017587,89781.1560342401,85536.599804473,92334.4063969868,78187.6988148297,80980.4664611147,83645.6974405731,83066.2479382411,82980.7519066014,85302.7484805427,90520.7106487978,90484.8363306,87732.3629291408,90204.239229736,89592.2478764761,92527.5527649275,93770.9215963956,96831.8076519179
"Q9CZP7-2","Hsp90 co-chaperone Cdc37-like 1","Cdc37l1",0.00462480783607239,9,9,24,103390.605452329,101474.014764188,103676.964832723,101491.674490116,105018.312930867,98899.8255344322,101447.929425676,100445.032375982,107179.058560678,103473.04267097,104986.626292246,104365.702321693,103773.133940858,99027.3538412434,105041.253941149,97038.7238329495,107133.712217299,109390.477552359,107271.859976799,104078.885145783,102036.266967506,94863.902230773,101130.533441819,93430.3294835142
"Q9CZU6","Citrate synthase, mitochondrial;Citrate synthase","Cs",0.00606080900443545,3,6,24,1662947.4764422,1701661.69676328,1528075.9557008,1668219.11642446,1574182.47019815,1541823.00528746,1719722.01851937,1659590.42869204,1675672.83223511,1661531.42475913,1603213.2842904,1624926.33214673,1645647.81532566,1576468.0292051,1708005.10394778,1675006.10276835,1761907.68414133,1733666.4249767,1644282.53482824,1643454.24113069,1669376.68551756,1653657.05580891,1743041.14393635,1752126.13779889
"Q9CZV8","F-box/LRR-repeat protein 20","Fbxl20",0.000148644036728943,21,12,24,142624.840349996,140457.870793322,132284.015635774,135293.917592012,135100.730501253,132788.26722364,150927.208178752,148500.733515718,143579.367819542,150260.181048874,133297.060897652,136024.880728671,138628.129849551,142112.52054526,143584.584516064,146888.39702586,143851.923374652,141783.247111223,134601.396426215,146870.390444252,142764.638270282,149925.643702977,147489.416816095,145647.176449606
"Q9CZX7","Type 2 phosphatidylinositol 4,5-bisphosphate 4-phosphatase","Tmem55a",0.00532405274330097,24,9,24,145864.674159002,157938.423580892,139097.16367073,145127.816742819,148360.652700022,145097.973385306,142142.281534582,150409.267552734,137982.828942759,136628.703189267,135832.585432521,136111.260736905,136377.209841351,134573.042006162,148256.318502969,146485.387482751,142213.106923048,133755.832654337,127359.519392622,130922.958568631,141523.563147421,150204.714260463,152550.611886051,142636.333195007
"Q9CZX9","ER membrane protein complex subunit 4","Emc4",0.00477402062768915,24,18,24,130302.825826553,126658.113899281,112483.880404976,121876.217569701,118811.276127513,117224.507858507,140003.114143894,128101.779733919,132758.499130339,135981.036346451,122745.217440225,126229.593050825,129554.848495471,116654.005320169,136646.946003284,139185.84333375,139110.662253927,138567.895745908,126659.546616342,126254.677193655,134800.419307061,121893.500697634,133275.614628812,136377.554849327
"Q9D051","Pyruvate dehydrogenase E1 component subunit beta, mitochondrial","Pdhb",0.00309816548853485,21,15,24,1276367.10386179,1262201.38711842,1268271.6212224,1302568.59903501,1291362.80714406,1262098.08448915,1363789.53511524,1320922.12849528,1303292.48923463,1362338.22825835,1305649.02776846,1310595.37672301,1315315.84191688,1314454.45037561,1376303.23039664,1418659.09986183,1343921.41973916,1266122.21696027,1317915.49408037,1259632.12395713,1366810.28908545,1329586.41478019,1393207.27509141,1399564.33939236
"Q9D0B0","Serine/arginine-rich splicing factor 9","Srsf9",0.00626980241838151,6,18,24,297988.110453814,314512.871950542,307427.985279895,288514.440766378,297884.36359139,297657.724765564,280845.959731347,274995.301598016,292465.076159264,290344.199373032,283589.699624422,281830.497007698,280151.631485365,283132.910386185,257107.256995656,254296.456490064,260561.778623191,281726.828588828,264058.337051892,302618.599949763,276569.548925745,255935.47871539,247037.591923555,240304.398712633
"Q9D0B6","Protein PBDC1","Pbdc1",0.00113965714092597,9,15,24,324498.322961694,335671.084012197,334455.355398299,332402.896478339,312798.441338771,352988.153753317,315390.209494727,331122.862112902,330573.393847543,331061.560520099,344111.683664263,331096.757933595,318676.181771855,318474.007026793,320832.311907651,304302.252107057,324577.433211414,331541.22519726,343899.54149559,345218.70779093,333060.876106921,335159.713320855,317406.032435466,312315.568491698
"Q9D0D3","Poly(A) RNA polymerase, mitochondrial","Mtpap",0.035508817145574,6,6,24,60440.313312147,63798.5518131988,56752.3127832564,58035.8641523012,55780.7525752952,58768.2203248454,64488.1829160265,59902.3712749568,62108.1757485208,71890.0882114612,55439.996462236,59139.3216887366,62669.7106954543,56515.8431274547,62520.8415390088,63918.6082130075,64535.7158516673,65600.8698874694,59110.6137513162,58837.5029713942,60628.4971167767,57483.4031167968,64231.817723375,58692.0060465603
"Q9D0G0","28S ribosomal protein S30, mitochondrial","Mrps30",0.0283159785540533,6,12,24,98222.4778922749,101940.960279893,94169.0381261226,97926.8410170846,96555.5822373321,94693.1752441159,103349.152118987,96241.5053213294,102587.245026262,105118.149315379,93971.2667975598,95675.2520227729,97301.4217532976,89516.4029785292,99168.557018469,100828.816384784,96236.1487184439,104592.52461978,90930.233022029,93488.0711261691,93613.7325465646,91337.2929358678,97106.6175611106,91729.1903450084
